Organisasjonsnummer	Barnehageenhetnavn	2017.Alle eierformer.0 år	2017.Alle eierformer.1 år	2017.Alle eierformer.2 år	2017.Alle eierformer.3 år	2017.Alle eierformer.4 år	2017.Alle eierformer.5 år
991956514	Ringnes Park Fus barnehage AS	1	23	13	14	15	9
975291677	Sagene barnehage	0	3	9	6	7	5
973281461	Thor Olsens barnehage 1	1	7	5	8	7	13
998051673	Thor Olsens barnehage 2	0	27	32	24	31	25
991458581	Torshovgata barnehage	0	25	20	17	19	18
988359564	Torshovhagen AS	2	23	29	28	18	21
874716812	Torshovtoppen barnehage	0	12	13	16	10	14
979588402	Vøyensvingen barnehage	1	14	16	15	20	11
975323196	Åsenhagen barnehage	0	12	12	0	0	0
975291235	Akersbakken barnehage	0	8	11	18	11	5
973076515	Akersveien Kanvas-Barnehage	0	9	12	12	8	9
973472011	Bolteløkka barnehage	0	8	7	6	3	6
982499348	Collettløkka barnehage Sa	0	6	12	12	11	8
973469320	Den Jødiske barnehage	0	9	8	4	4	6
991658009	Dr. Brandts barnehage AS	0	7	12	15	18	10
974703351	Fagerborg Menighets barnehage	0	13	15	11	19	10
975016544	Fagerborggaten barnehage	0	18	18	14	10	7
988728144	Fryd barnehage	0	15	17	14	12	14
975291405	Hammersborg barnehage	0	6	13	16	17	15
914987679	Hausmannsgate barnehage Espira	0	31	25	42	17	7
975317528	Heftyes barnehage	0	11	34	15	31	26
975315975	Jutul Kanvas-Barnehage	0	16	12	13	8	4
990882983	Katta barnehage AS	0	21	12	15	8	4
992748583	Kia barnehage Ebbelsgate Oslo	7	11	11	6	2	0
975325008	Kirsebærjordet barnehage	0	13	11	7	12	6
992042400	Langaard barnehage AS	0	10	8	12	12	12
980125629	Lindekroken Kanvas-Barnehage	0	18	21	13	16	12
993804703	Lovisenberg Diakonale barnehage	1	14	21	8	14	5
912364445	Løkkeberg barnehage	0	10	6	6	15	10
975317005	Lønnebakken Kanvas-Barnehage	2	14	13	16	4	9
975291545	Marienlyst Gård barnehage	0	4	10	8	4	6
990021449	Melkeveien barnehage	0	10	23	14	11	11
973270222	Nrk Barnehagen Oslo Sa	0	12	9	15	9	10
988728195	Schwensensgate barnehage	0	1	2	2	1	2
975317021	Skrellinga Kanvas-Barnehage	2	12	12	12	8	8
875317032	Soria Moria Kanvas-Barnehage	2	11	13	10	12	7
975016625	St Hanshaugen barnehage	0	0	0	5	10	17
874187372	Stiftelsen Nvh-Barnehagen	0	8	10	6	8	4
979868499	Studentsamskipnaden i Oslo og Akershus Bisletbekken Studentbarnehage	2	9	15	0	0	0
983060986	Studentsamskipnaden i Oslo og Akershus Lille Bislet Studentbarnehage	1	12	11	16	7	11
995275015	Suhmsgate barnehage	0	19	11	10	8	12
875316982	Trollstua Kanvas-Barnehage	4	12	8	12	15	6
992968028	Tusentrippen barnehage	0	12	18	13	18	17
975315991	Veslefrikk Kanvas-Barnehage	1	17	15	16	9	10
974796740	Vestre Aker Menighet barnehage	0	0	4	4	5	1
975297675	Bjørnheim barnehage	0	2	13	15	7	12
974002310	Christiania Barnehave Høybråten AS	0	6	9	12	13	15
975291383	Fossum barnehage	0	3	15	15	25	14
991964118	Gullberget barnehage	0	1	8	10	15	23
975291413	Haugenstua barnehage	0	3	15	15	18	20
974722232	Haugenstua Skoles barnehage B/a	0	10	7	8	6	10
975316793	Karen Aasumb barnehage	0	0	0	9	13	14
991963170	Nedre Fossum Gård barnehage	0	5	13	20	15	19
975298078	Ole Brumm barnehage	0	3	10	11	20	15
975298183	Smedstua Gård barnehage	0	2	7	18	18	30
973501704	Starveien barnehage Sa	0	6	4	9	14	12
975298213	Stovnerbakken barnehage	0	2	7	18	36	36
975298221	Stovnerhøgda barnehage	0	7	10	13	12	13
975298256	Tokerudtoppen barnehage	0	7	15	8	13	11
975298264	Tokerudåsen barnehage	0	7	11	15	8	13
975298310	Vesthellinga barnehage	0	5	12	12	14	12
975298337	Vestliberget barnehage	0	0	9	11	8	17
990328269	Vestlikollen barnehage	0	5	8	9	10	9
987610735	Vestliskaret Fus barnehage AS	0	14	7	8	4	7
975291820	Vestlisletta barnehage	0	2	13	12	12	18
975298353	Vestlisvingen barnehage	0	5	13	14	10	12
975298361	Vestlitoppen barnehage	0	4	13	9	12	16
975298388	Øvre Høybråten barnehage	0	6	8	10	15	28
875316192	Asperud Fus barnehage AS	0	7	10	15	8	15
992733519	Bjørnebo barnehage	0	8	16	15	24	26
975316203	Bjørnåsen barnehage	0	5	8	14	14	21
973076353	Blakkensvei barnehage	0	7	12	13	15	18
989836048	Brennastubben Familiebarnehage AS	0	2	2	1	2	3
973501593	Christiania Barnehave Bjørndal AS	1	5	9	9	14	15
975316211	Elverhøy barnehage	0	10	8	9	15	12
990032610	Eventyrlia Fus barnehage AS	0	14	13	20	15	11
875316222	Fjeldlund barnehage	0	4	5	7	15	14
975316238	Hallagerbakken barnehage	0	0	9	14	21	19
972734713	Hallagerstua barnehage Sa	0	2	7	4	6	8
989442147	Holmsåsen Fus barnehage AS	2	14	12	14	15	15
975321614	Jettegryta barnehage	0	16	8	13	26	21
979589476	Kantarellen barnehage	0	4	7	16	9	10
975299260	Lerdal barnehage	0	2	10	16	16	16
975316262	Lia barnehage	1	7	10	16	18	20
975316270	Lofsrud barnehage	0	0	10	12	17	17
975316246	Læringsverkstedet barnehage Avd Hauketo	0	6	14	16	15	18
915500072	Læringsverkstedet barnehage Avd Mortensrud	0	5	10	21	12	20
914323061	Læringsverkstedet barnehage Avd Vestskrenten Idrettsbarnehage	1	14	19	15	14	11
975315495	Nordre Ås barnehage	0	6	12	13	18	17
975316289	Nordskrenten barnehage	0	11	12	13	10	15
975316297	Nyjordet barnehage	0	4	14	14	12	10
973076418	Preståsen Kanvas-Barnehage	0	10	13	12	14	12
975316300	Prinsdalsbråten barnehage	0	8	10	12	14	9
973076361	Rudshøgda Kanvas-Naturbarnehage	0	14	14	8	20	14
979589468	Slime Gård barnehage	0	9	16	9	18	19
975316319	Sloreåsen barnehage	0	9	9	13	9	14
912030865	Sn Familiebarnehager Ambreen Begum Khattak Avd Asperudveien 16	0	1	3	0	0	0
916983344	Sn Familiebarnehager Ambreen Begum Khattak Avd Asperudveien 9a	1	1	2	0	0	0
978603335	Solbakken barnehage Sa	0	12	12	12	14	14
975316327	Steinbråten Naturbarnehage	0	10	23	18	16	32
972252557	Søndre Dal Gård barnehage	0	5	7	13	11	14
979589484	Taranrød barnehage	0	1	12	15	17	14
979863799	Trollskogen barnehage Bjørndal	0	13	10	16	16	12
975316343	Åsbråten barnehage	0	1	17	17	19	18
975319970	Åstun barnehage	0	6	12	12	15	9
992473584	Askeveien barnehage	3	8	12	11	10	5
972208353	Bestum barnehage AS	0	5	4	7	5	5
992571756	Bikuben barnehage	0	7	11	11	13	12
975016536	Blokkajordet barnehage	0	5	21	13	16	25
975316467	Casinetto barnehage	0	15	13	16	10	9
975178412	Casinetto Borettslags barnehage	0	4	1	5	3	5
975291715	Elmholt barnehage	0	3	15	13	17	18
992598131	Englegården Familiebarnehage	1	2	1	0	0	0
982806712	Gullungene Familiebarnehage Avd Bestumveien	1	3	0	0	0	0
982913705	Gulspurven Familebarnehage	2	4	2	0	0	0
984170610	Hakkebakkeskogen Familiebarnehage Avd Dr Rustadsvei	1	4	3	0	0	0
992140682	Hakkebakkeskogen Familiebarnehage Avd Gullkroken	1	4	3	0	0	0
986103139	Hakkebakkeskogen Familiebarnehage Avd Ullernveien	0	5	3	0	0	0
975314898	Hasselkroken Kanvas-Barnehage	0	20	13	19	15	16
985890463	Hoff Terrasse barnehage Sa	0	0	2	2	5	4
973461389	Hoffsgrenda barnehage	0	3	4	6	3	2
990608083	Hullebergmyra barnehage	0	15	15	16	17	15
992736569	Ingvilds barnehage Bestumveien	0	3	5	0	0	0
918429034	Ingvilds barnehage Holgerslystveien	0	5	3	0	0	0
975316475	Kjosjordet barnehage	0	5	8	12	10	12
992571659	Kvernkallen barnehage	0	4	23	21	16	17
995317206	Lille My Familiebarnehage Ullern	1	1	1	0	0	0
975291502	Lilleaker barnehage	0	5	13	10	14	12
973471198	Linden Steinerbarnehage	0	8	5	7	7	2
992473533	Mads barnehage	3	14	16	12	9	10
994150901	Monoliten Familiebarnehage	0	3	5	0	0	0
997838122	Montessori Småvenner barnehage Avdeling A	1	3	0	0	0	0
911847701	Montessori Småvenner barnehage Avdeling B	1	2	1	0	0	0
887722862	Montessoribarnehagen Solsikken Lilleputt	0	4	10	10	10	12
987722916	Montessoribarnehagen Solsikken Lyse	0	0	0	8	8	10
975016730	Mærradalen barnehage	0	2	7	4	6	8
975316432	Møllefaret barnehage	0	3	20	13	14	9
973446525	Nedre Silkestrå barnehage	0	2	5	0	6	4
875315382	Nordjordet barnehage	0	15	10	13	11	10
897217872	Priorveien barnehage	0	8	10	13	11	12
984038100	Rødstrupen barnehage	0	5	5	7	4	4
997236718	Saci barnehage	0	7	5	7	4	2
973076396	Skogbrynet Kanvas-Barnehage	0	15	11	15	9	14
993895660	Skogfuglen barnehage	0	7	12	8	4	7
973501879	Skøyen Terrasse barnehage	0	4	5	11	13	12
976177843	Slalåmveien barnehage	0	10	14	12	10	16
992571691	Smestad barnehage	0	22	26	23	24	37
991094695	Småtroll Marianne Regina Vatn	0	3	1	0	0	0
972335002	Solbakken barnehage	0	5	4	7	6	5
973461370	Sollerud barnehage Sa	0	0	5	11	11	9
975854353	Sollerudstranda barnehage	0	4	7	4	0	0
980031667	Stiftelsen Dokka barnehage	0	17	13	15	11	14
975316440	Thaulow barnehage	0	8	13	13	5	13
973964119	Tingeliten Kanvas-Barnehage	0	5	5	6	5	8
875016652	Tørtberg Kanvas-Barnehage	0	7	8	12	11	12
975316459	Ullern barnehage	0	10	9	14	14	6
989916432	Ullern Barnekrybbe	0	5	2	8	4	4
979593198	Ullernkollen barnehage	0	11	1	13	9	14
973455036	Vækerø Gård barnehage	0	10	5	10	4	8
972181242	Øraker barnehage AS	0	6	6	9	3	6
977370299	Bamsebo Familiebarnehage	1	3	4	0	0	0
973469509	Barnas barnehage	0	8	2	7	7	2
993294977	Barnas barnehage Arnebråtveien AS	0	15	12	14	14	12
973815903	Barnebo barnehage	0	7	10	8	9	11
973457462	Blåbærskogen barnehage	0	0	1	6	7	8
974188120	Casa Dei Bambini	0	0	2	8	6	6
975316564	Dalskroken barnehage	0	9	18	17	20	17
973472437	Davinas AS	0	8	10	11	10	9
875028642	Diakonhjemmet barnehage Borgenveien	0	14	6	16	10	6
974797585	Diakonhjemmet barnehage Steinerud	0	13	11	16	9	11
892899312	Du og Jeg Og Vi To	0	7	1	0	0	0
973457497	Fossekallen barnehage	0	3	6	6	7	5
975016676	Frantsebråten barnehage	0	16	20	19	18	17
987697172	Fuglekongen Familiebarnehage	0	6	2	0	0	0
973486047	Giske barnehage	0	0	2	5	6	3
975316483	Grindbakken barnehage	0	7	11	15	8	13
984169744	Hakkebakkeskogen Familiebarnehage Avd Ekraveien	0	6	2	0	0	0
982266394	Hakkebakkeskogen Familiebarnehage Avd Vækerøveien	0	5	3	0	0	0
975297810	Hamborg barnehage	0	11	16	13	10	13
985868123	Heimvang barnehage AS	1	14	9	0	0	0
975299287	Helenes barnehage	0	9	15	15	16	23
975316572	Holmen Kanvas-Barnehage	0	7	8	10	9	9
915352073	Holmenveien barnehage Espira	0	23	54	39	37	35
975316505	Hov - Meklenborg barnehage	0	16	31	18	26	23
980033872	Humlen Montessori barnehage AS	0	0	4	5	6	7
988364630	Huseby barnehage	7	57	47	26	34	41
973382691	Husebygrenda barnehage	0	0	0	5	5	8
973906887	Hvitveisen barnehage AS	0	6	6	7	10	7
975316548	Jarbakken barnehage	0	14	22	18	21	32
988127299	Jeppes Familiebarnehage	0	3	5	0	0	0
993066494	Kattugla Steinerbarnehage	0	7	11	11	12	13
976610695	Klatremus Familiebarnehage	1	3	0	0	0	0
913497554	Kongeørnen barnehage	0	10	12	3	5	5
976011716	Kragskogen barnehage Sa	0	10	14	15	14	14
975297969	Landingsveien barnehage	0	16	5	10	9	10
975316521	Liabakken barnehage	0	9	9	12	8	16
976706528	Lille Borgen	0	11	14	12	12	12
988373613	Lysejordet barnehage	0	14	15	16	23	19
975319989	Midtstuen Kanvas-Barnehage	0	10	10	11	15	12
987723068	Montesorribarnehagen Solsikken Gladheim	0	12	16	18	12	10
981175379	Montessoribarnehagen Solsikken Knerten	0	3	6	0	0	0
974683989	Montessoribarnehagen Solsikken Låven	0	0	1	9	9	7
996396169	Montessoribarnehagen Solsikken Solkroken	0	8	8	0	0	0
975016749	Mølleplassen Kanvas-Barnehage	0	0	2	13	12	10
983214770	Mølleplassen Spesialbarnehage	0	0	0	3	4	3
987697164	Måltrosten barnehage	0	11	19	12	15	17
980447588	Onkel Tomm'S Hytte AS	0	0	0	16	18	32
875316532	Orebakken barnehage	0	7	11	10	16	10
990179255	Revehiet Familiebarnehage	0	1	3	0	0	0
874703362	Rishaven Menighetsbarnehage	0	0	2	11	8	12
974703386	Røa Menighets barnehage	0	13	17	21	11	16
991399364	Røahagan Familiebarnehage	1	5	2	0	0	0
975316556	Rønningen Kanvas-Barnehage	0	6	16	10	10	13
976706536	Skistua barnehage	0	8	16	18	21	21
871977712	Smestadveien barnehage AS	0	2	2	6	3	4
975016765	Snippen Fus barnehage	1	9	3	7	8	4
988961450	Spretten Familiebarnehage	1	6	1	0	0	0
973457322	Svenstuen Barnehave	0	0	6	9	11	11
993456519	Tennisveien Familiebarnehage	0	5	3	0	0	0
911737337	Tomm Murstad Friluftsbarnehage AS	0	0	2	4	4	5
998650097	Tommlekollen Friluftsbarnehage AS	0	0	3	6	11	8
988558869	Trosteredet barnehage Sa	0	0	2	3	4	5
972235970	Turi Sletners Barnehave AS	0	4	6	8	8	8
973798103	Ulvestua barnehage Sa	0	5	4	6	3	5
975298329	Vestjordet barnehage	0	8	11	14	8	12
971929758	Villa Utsikten Frilufts- og Idrettsbarnehage AS	0	0	0	11	5	6
997478657	Voksenkollen Friluftsbarnehage	0	0	1	8	7	4
817088252	Abildsø Menighetsbarnehage	0	5	5	8	5	9
975290867	Bakkehavn barnehage	0	10	8	21	12	21
975291308	Bogerud Gård barnehage	0	22	26	27	21	20
975291324	Bøler barnehage	0	9	12	8	12	10
975314456	Bøler Menighets barnehage	0	7	5	8	4	6
994939769	Bøler Private Familiebarnehage	0	4	0	0	0	0
975291332	Bøler Sentrum barnehage	0	6	9	13	10	15
992173629	Christinedal Kunst og Kulturbarnehage	0	15	14	10	12	9
916300670	Den Russiske Familiebarnehagen	0	0	2	1	2	0
979590598	Eftasåsen barnehage	0	6	12	11	14	23
992371692	Engleslottet AS	0	4	4	0	0	0
875291602	Fuglemyra barnehage	0	14	13	14	16	24
973472496	Godlia barnehage	0	2	6	9	10	9
988997609	Goliaskogen barnehage	0	4	17	11	17	14
974322889	Gårdstunet barnehage	0	6	6	12	12	13
990393443	Hakkebakkeskogen Familiebarnehage Avd Drivhusveien	3	4	1	0	0	0
991734295	Hakkebakkeskogen Familiebarnehage Avd Fyrstikkbakken	0	4	4	0	0	0
990511705	Haraløkka barnehage	0	13	15	8	13	14
982736129	Havnehagan Friluftsbarnehage	0	0	0	0	7	11
988997110	Holtet barnehage	0	20	19	26	16	24
894754672	Husmannsplassen barnehage	0	14	14	20	14	18
975291464	Høyenhall barnehage	0	0	0	6	4	8
986838880	Knærten Familiebarnehage Avd 2	0	6	2	0	0	0
990015244	Kringkollen Familiebarnehage	0	3	1	0	0	0
975316688	Langerud barnehage	0	5	13	9	4	5
975290875	Lille Langerud barnehage	0	0	4	8	5	0
992668164	Lillejordet barnehage	0	16	8	14	8	14
991088393	Lopperud barnehage	0	21	20	25	20	17
998298962	Lykketrollet barnehage	0	4	4	6	4	4
893472622	Lykketrollet Familiebarnehage Avd Bogerudveien	0	4	4	0	0	0
992781580	Lykketrollet Familiebarnehage Avd Dalbakkveien 10b	0	3	1	0	0	0
991626557	Lykketrollet Familiebarnehage Avd Dalbakkveien 14	0	2	2	0	0	0
999297404	Lykketrollet Familiebarnehage Avd Stordamveien	0	2	2	0	0	0
991740627	Lykketrollet Familiebarnehage Avd Ulsrudveien	3	5	0	0	0	0
973486055	Mangelberget barnehage	0	3	7	7	6	7
975291537	Manglerud barnehage	0	14	16	19	17	12
998400597	Mikaelgården Steinerbarnehage	1	16	11	13	3	6
875298062	Myrvoll barnehage	0	6	21	8	15	13
973281216	Nordre Skøyen barnehage Sa	0	0	2	7	4	3
875316672	Nøklevann barnehage	1	13	13	20	17	17
975298086	Oppsal Samfunnshus barnehage	0	10	14	17	14	17
875316702	Oppsaltunet barnehage	0	20	19	29	23	32
988997218	Rustad Gård barnehage	0	5	7	5	2	5
979204965	Rustadsaga barnehage Sa	0	5	13	11	12	13
975298094	Rønningjordet barnehage	0	30	37	25	30	27
974379422	Skullerudhøgda barnehage	0	8	10	13	10	13
979590423	Solfridbakken barnehage	0	7	13	15	8	15
974826801	Soltoppen barnehage	0	2	2	6	1	5
975291758	Storgården barnehage	1	29	25	36	17	35
892022682	Tallberget barnehage	0	14	16	18	18	30
975322122	Treskeveien barnehage	0	12	29	19	27	22
977106265	Trollungene Familiebarnehage AS	0	7	1	0	0	0
975298280	Tveteråsen barnehage	0	5	8	12	14	22
994416162	Utmarkveien barnehage	0	16	20	23	14	17
974819902	Vetlandsveien barnehage	0	0	2	5	4	5
975016633	Østensjø Kanvas-Barnehage	0	5	9	11	16	17
973949608	Østensjøstua barnehage Sa	0	2	10	9	17	10
894934182	Østmarka Idrettsbarnehage AS	0	27	31	21	32	25
974623544	Røysekatten barnehage	0	6	14	19	14	13
980684598	Skjeraberget barnehage	0	8	3	9	3	4
891634242	Storafjellet Fus barnehage AS	0	4	17	19	18	19
974617684	Bokn Kommunale barnehage	0	5	11	8	5	5
973589032	Andelslaget Raketten barnehage Sa	0	9	5	9	6	7
987913592	Eigerøy barnehage Sa	2	1	15	9	8	15
983817025	Grøne Bråden barnehage	2	7	10	5	8	10
994614371	Helleland Fus barnehage AS	0	9	8	7	3	9
973459015	Hellvik barnehage	0	3	15	12	11	19
991875441	Hestnes Fus barnehage AS	0	7	9	8	12	13
976670094	Husabø barnehage	1	1	4	5	6	5
973502018	Jernhagen barnehage	0	4	6	8	8	10
990472386	Kiellandskogen Fus barnehage AS	0	8	16	16	14	28
983491251	Lykkeliten Foreldrelagsbarnehage	0	10	12	17	11	15
989304879	Robåten Fus barnehage AS	0	5	9	10	11	21
975308073	Rundevoll barnehage	0	2	9	6	2	6
973465716	Samvirkeforetaket Varden Andelsbarnehage Sa	0	6	8	13	10	10
992589817	Skattekisten Kulturbarnehage AS	0	18	24	24	19	23
979150172	Slettebø barnehage	0	12	20	16	18	16
975300374	Finnøy kommune Ombo Oppvekstsent Avdeling Barnehage	0	2	3	5	8	3
976672321	Fogn Oppvekstsenter Avdeling Barnehage	0	0	1	2	4	2
991276939	Hagatoppen barnehage	2	10	17	10	14	18
974183730	Nlm Barnehagene AS Avd Utsyn Barnehage Finnøy	0	6	9	12	11	8
973383574	Sjernarøy Oppvekstsenter Avdeling Barnehage	0	2	9	6	3	4
973485849	Talgje barnehage	0	3	4	5	5	6
975308367	Forsand barnehage	0	4	14	8	17	14
979150237	Bamsebo barnehage	0	7	11	12	16	18
990721726	Bruhammaren Fus barnehage AS	1	10	15	16	13	15
984033915	Fiskebekk barnehage Sa	0	4	16	14	13	16
998710030	Flassabekken barnehage	0	20	33	20	33	27
993336122	Gilja barnehage	0	2	9	13	12	11
975324915	Husafjell barnehage	0	22	31	14	13	17
990233977	Kodlidalen barnehage	0	12	15	13	23	7
979525699	Kollberge Familiebarnehage	0	0	3	3	0	3
988414557	Nesjane barnehage	0	10	19	12	12	21
975308332	Oltedal barnehage	0	12	15	16	22	19
991956484	Rishagen Fus barnehage AS	0	16	28	17	21	17
975308359	Solås barnehage	0	2	13	4	9	11
984318766	Amanda barnehage Sa	0	17	12	11	16	11
987058285	Anna Nilssens Minne barnehage	0	14	19	11	21	19
975308162	Bleikemyr barnehage	0	5	9	13	11	12
988482633	Espira Bjørgene barnehage	2	16	22	16	16	13
993464325	Espira Bråsteintunet barnehage	1	11	17	13	15	19
892206082	Espira Skåredalen barnehage	5	19	18	13	25	23
972214558	Fjellstemmen barnehage	4	4	9	14	13	11
972397865	Gard barnehage Sa	0	7	11	17	9	9
972174068	Grutle barnehage	1	6	11	6	15	14
986209077	Haugaland Idrettsbarnehage	6	5	18	13	8	11
815225732	Haugesund International Preschool Fus AS	1	13	16	4	8	6
975268365	Hemmingstad barnehage	3	5	9	12	7	14
983959466	Holmegaten Familiebarnehage Ans	0	1	2	3	0	1
989331558	Iogt Barnehagen	1	4	11	6	12	9
981294149	Kvala barnehage AS	0	8	8	10	10	15
887731152	Kyvikdalen barnehage Sa	1	9	10	9	12	13
987219963	Li-Te AS	0	1	1	2	3	3
984273894	Lysskar barnehage Sa	1	6	10	13	12	11
973908464	Nbu'S Bondegårdsbarnehage	2	4	7	6	5	7
976725565	Nøtteliten Familiebarnehage AS	0	4	8	10	8	5
989857746	Presthaug Fus barnehage AS	0	9	21	16	17	16
992820349	Rossabø Fus Aktivitetsbarnehage AS	3	12	24	17	9	15
973482599	Rufus barnehage Sa	0	10	18	21	19	22
975299058	Sagatun barnehage	0	5	5	8	7	8
988542296	Skåre Fus barnehage AS	1	7	15	10	14	16
915367240	Små Barnehager Avd Jekteveien	0	2	2	2	4	0
911655861	Små Barnehager Haugesund Avd Risøy	0	3	2	1	0	0
816281172	Små Barnehager Sentrum AS	2	1	8	3	8	7
919858702	Småbarnehager Røvær AS	1	0	1	0	1	0
975308219	Solandsbakken barnehage	0	9	10	17	16	15
975070719	St. Olav barnehage	3	4	6	6	8	5
986707700	Steinsfjellet barnehage Sa	3	9	13	15	12	15
973464841	Stiftelsen Soria Moria Steinerbarnehage	0	8	17	10	15	16
973862340	Studentbarnehagen i Haugesund	1	11	13	7	12	10
987879734	Udland Fus barnehage AS	1	11	17	11	18	18
991241043	Vassbrekke Fus Kulturbarnehage AS	0	10	8	14	14	10
973908588	Villduen barnehage	0	11	10	13	14	19
973383558	Fister barnehage	0	4	7	8	4	11
975070336	Hjelmeland barnehage	0	8	14	12	12	13
975308383	Jøsenfjorden barnehage	0	0	4	2	2	2
875299042	Årdal barnehage	0	7	5	20	5	7
975212289	Askeladden barnehage	0	6	8	8	12	6
994454420	Bjorhaug barnehage	0	7	2	15	17	12
975323528	Breidablikk Kulturbarnehage	0	3	7	8	10	20
884876532	Espira Skjeaberget barnehage	0	11	13	19	10	24
975323536	Lensmannsgarden barnehage	0	8	16	20	19	16
916336101	Motlandsmarka barnehage	0	10	26	21	14	17
976827910	Måken barnehage	0	12	7	20	14	20
873157232	Nlm Barnehagene AS Avd Tryggheim Barnehage Nærbø	0	7	13	17	18	23
975268322	Nymannsbråtet barnehage	0	11	15	25	20	20
993423246	Rosktoppen barnehage	0	10	10	16	17	23
994454439	Stokkalandsmarka barnehage	0	8	22	24	23	33
985093474	Tjemslandshagen barnehage Sa	0	4	15	11	14	9
975294579	Trekløveren barnehage	0	7	19	27	29	26
975299015	Urhei barnehage	0	4	14	7	9	9
998374103	Varhaug Idrettsbarnehage	0	9	9	13	11	10
975268330	Vibereiret barnehage	0	4	8	16	12	14
875323512	Vigre barnehage	0	8	14	13	10	19
873512032	Aski barnehage	1	9	19	21	20	34
975314650	Avaldsnes barnehage	0	7	15	14	18	19
979332556	Bygnes Vitenbarnehage	0	13	21	19	24	21
992840196	Espira Karmsund barnehage	0	10	20	24	15	17
992203897	Espira Litlasund barnehage	0	21	22	28	25	23
992875194	Espira Sletten barnehage	1	20	21	21	28	16
992205113	Espira Tjøsvoll barnehage	1	8	23	30	27	23
985488703	Espira Veldetun barnehage	1	17	11	19	16	19
886933592	Espira Østrem barnehage	0	17	20	15	28	28
988116459	Espira Århaug barnehage	0	11	15	11	19	16
991560653	Fladaberg Fus barnehage AS	2	6	10	14	17	9
972397741	Hakkebakkeskogen barnehage Vormedal Sa	2	17	26	19	20	25
973448706	Kirketunet barnehage	0	10	17	28	25	21
976828593	Kolnes barnehage	0	4	16	9	7	9
974797615	Kopervik Menighetsbarnehage AS	0	1	6	8	6	12
873489332	Kyrkjebakken barnehage	0	3	4	2	9	7
987013060	Læringsverkstedet barnehage Avd Åkrasanden	0	8	19	19	14	14
972214361	Rusvik Naturbarnehage	0	3	10	12	15	11
983235875	Ryvingen barnehage	2	17	15	26	20	20
991496416	Sandhåland Musikk-Gårdsbarnehage AS	0	8	7	9	4	9
975204154	Sevland barnehage	0	7	14	17	14	16
975290964	Skudenes barnehage	0	6	18	10	20	20
984470789	Slagstemmen barnehage	0	6	15	18	13	16
994349880	Små Barnehager AS Avd Torvastad	0	0	1	7	7	3
994888498	Små Barnehager AS Avd Viken	0	4	3	0	0	0
991194800	Steinarskogen Fus barnehage AS	0	11	16	18	18	21
987730951	Steinhaugane Fus Friluftsbarnehage AS	1	4	5	13	9	11
973489321	Stiftelsen KF  nsattes barnehage Eventyrhagen	0	7	22	16	23	20
985439605	Stiftelsen Norheim barnehage	1	25	22	22	21	25
975198146	Storesund barnehage	0	4	12	7	10	8
973459724	Vea barnehage	0	10	14	15	15	15
975323595	Vormedal barnehage	0	12	25	27	22	24
991297626	Åsebøen Fus barnehage AS	0	12	22	30	24	20
